交易日期,账户名称,资金账号,证券代码,证券名称,证券类别,交易市场,买入方向,卖出方向,母单编号,篮子编号,算法实例,母单状态,委托标识,任务数量,已平数量,买入成交数量,卖出成交数量,买入成交均价,卖出成交均价,买入成交金额,卖出成交金额,收盘价,敞口数量,开始时间,结束时间,子单委托笔数,子单撤单笔数,时段市场交易量占比(%),交易费用,其他费用,费前收益,净收益
20230602	,jltest1	,202304181002	,000903.SZ	,云内动力,股票,深交所,买入,卖出,6880528342380002300	,202360293148504315	,kf_t0	,过期,正常,565500,0,0,0,0.000,0.000,0.00,0.00,2.380,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000813.SZ	,德展健康,股票,深交所,买入,卖出,6880528342380002500	,202360293148504214	,kf_t0	,过期,正常,327000,0,0,0,0.000,0.000,0.00,0.00,3.120,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000935.SZ	,四川双马,股票,深交所,买入,卖出,6880528342380002700	,202360293148504416	,kf_t0	,过期,正常,50000,0,0,0,0.000,0.000,0.00,0.00,17.100,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002023.SZ	,海特高新,股票,深交所,买入,卖出,6880528342380002900	,202360293148504517	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,8.760,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000601.SZ	,韶能股份,股票,深交所,买入,卖出,6880528342380003100	,202360293148503910	,kf_t0	,过期,正常,408000,0,0,0,0.000,0.000,0.00,0.00,4.650,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002038.SZ	,双鹭药业,股票,深交所,买入,卖出,6880528342380003300	,202360293148504618	,kf_t0	,过期,正常,42000,0,0,0,0.000,0.000,0.00,0.00,9.230,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002041.SZ	,登海种业,股票,深交所,买入,卖出,6880528342380003500	,202360293148504619	,kf_t0	,过期,正常,19500,0,0,0,0.000,0.000,0.00,0.00,15.680,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002088.SZ	,鲁阳节能,股票,深交所,买入,卖出,6880528342380003700	,202360293148504720	,kf_t0	,过期,正常,22500,0,0,0,0.000,0.000,0.00,0.00,18.700,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002214.SZ	,大立科技,股票,深交所,买入,卖出,6880528342380003900	,202360293148504821	,kf_t0	,过期,正常,12000,0,0,0,0.000,0.000,0.00,0.00,13.300,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002239.SZ	,奥特佳,股票,深交所,买入,卖出,6880528342380004100	,202360293148504922	,kf_t0	,过期,正常,479200,0,0,0,0.000,0.000,0.00,0.00,2.570,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002285.SZ	,世联行,股票,深交所,买入,卖出,6880528342380004300	,202360293148505023	,kf_t0	,过期,正常,183000,0,0,0,0.000,0.000,0.00,0.00,2.600,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002293.SZ	,罗莱生活,股票,深交所,买入,卖出,6880528342380004500	,202360293148505224	,kf_t0	,过期,正常,46500,0,0,0,0.000,0.000,0.00,0.00,11.520,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002344.SZ	,海宁皮城,股票,深交所,买入,卖出,6880528342380004700	,202360293148505525	,kf_t0	,过期,正常,157500,0,0,0,0.000,0.000,0.00,0.00,5.220,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002435.SZ	,长江健康,股票,深交所,买入,卖出,6880528342380004900	,202360293148505626	,kf_t0	,过期,正常,42000,0,0,0,0.000,0.000,0.00,0.00,4.660,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002573.SZ	,清新环境,股票,深交所,买入,卖出,6880528342380005100	,202360293148505829	,kf_t0	,过期,正常,55500,0,0,0,0.000,0.000,0.00,0.00,5.710,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002645.SZ	,华宏科技,股票,深交所,买入,卖出,6880528342380005300	,202360293148505930	,kf_t0	,过期,正常,19500,0,0,0,0.000,0.000,0.00,0.00,11.820,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002461.SZ	,珠江啤酒,股票,深交所,买入,卖出,6880528342380005500	,202360293148505727	,kf_t0	,过期,正常,78000,0,0,0,0.000,0.000,0.00,0.00,8.900,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002481.SZ	,双塔食品,股票,深交所,买入,卖出,6880528342380005700	,202360293148505828	,kf_t0	,过期,正常,201000,0,0,0,0.000,0.000,0.00,0.00,4.750,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002664.SZ	,信质集团,股票,深交所,买入,卖出,6880528342380005900	,202360293148506031	,kf_t0	,过期,正常,132000,0,0,0,0.000,0.000,0.00,0.00,13.360,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002695.SZ	,煌上煌,股票,深交所,买入,卖出,6880528342380006100	,202360293148506132	,kf_t0	,过期,正常,154500,0,0,0,0.000,0.000,0.00,0.00,10.970,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002810.SZ	,山东赫达,股票,深交所,买入,卖出,6880528342380006300	,202360293148506233	,kf_t0	,过期,正常,9000,0,0,0,0.000,0.000,0.00,0.00,18.630,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002950.SZ	,奥美医疗,股票,深交所,买入,卖出,6880528342380006500	,202360293148506334	,kf_t0	,过期,正常,91500,0,0,0,0.000,0.000,0.00,0.00,10.840,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002961.SZ	,瑞达期货,股票,深交所,买入,卖出,6880528342380006700	,202360293148506435	,kf_t0	,过期,正常,108000,0,0,0,0.000,0.000,0.00,0.00,14.600,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300102.SZ	,乾照光电,股票,深交所,买入,卖出,6880528342380006900	,202360293148506637	,kf_t0	,过期,正常,63000,0,0,0,0.000,0.000,0.00,0.00,6.740,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300326.SZ	,凯利泰,股票,深交所,买入,卖出,6880528342380007100	,202360293148507343	,kf_t0	,过期,正常,133900,0,0,0,0.000,0.000,0.00,0.00,6.930,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300255.SZ	,常山药业,股票,深交所,买入,卖出,6880528342380007300	,202360293148507041	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,5.270,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300208.SZ	,青岛中程,股票,深交所,买入,卖出,6880528342380007500	,202360293148506939	,kf_t0	,过期,正常,100500,0,0,0,0.000,0.000,0.00,0.00,8.360,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300055.SZ	,万邦达,股票,深交所,买入,卖出,6880528342380007700	,202360293148506536	,kf_t0	,过期,正常,87000,0,0,0,0.000,0.000,0.00,0.00,7.840,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300224.SZ	,正海磁材,股票,深交所,买入,卖出,6880528342380007900	,202360293148507040	,kf_t0	,过期,正常,16500,0,0,0,0.000,0.000,0.00,0.00,11.940,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300191.SZ	,潜能恒信,股票,深交所,买入,卖出,6880528342380008100	,202360293148506838	,kf_t0	,过期,正常,9000,0,0,0,0.000,0.000,0.00,0.00,17.760,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300318.SZ	,博晖创新,股票,深交所,买入,卖出,6880528342380008300	,202360293148507142	,kf_t0	,过期,正常,77200,0,0,0,0.000,0.000,0.00,0.00,5.790,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300409.SZ	,道氏技术,股票,深交所,买入,卖出,6880528342380008500	,202360293148507344	,kf_t0	,过期,正常,120000,0,0,0,0.000,0.000,0.00,0.00,13.160,0,09:30:38	,14:50:00	,1,1,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300457.SZ	,赢合科技,股票,深交所,买入,卖出,6880528342380008700	,202360293148508045	,kf_t0	,过期,正常,70500,0,0,0,0.000,0.000,0.00,0.00,17.800,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300477.SZ	,合纵科技,股票,深交所,买入,卖出,6880528342380008900	,202360293148508846	,kf_t0	,过期,正常,177000,0,0,0,0.000,0.000,0.00,0.00,4.700,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600120.SH	,浙江东方,股票,上交所,买入,卖出,6880528342380009100	,202360293148510148	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,3.930,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,300737.SZ	,科顺股份,股票,深交所,买入,卖出,6880528342380009300	,202360293148509547	,kf_t0	,过期,正常,78000,0,0,0,0.000,0.000,0.00,0.00,9.840,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600184.SH	,光电股份,股票,上交所,买入,卖出,6880528342380009500	,202360293148510949	,kf_t0	,过期,正常,28500,0,0,0,0.000,0.000,0.00,0.00,12.560,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600403.SH	,大有能源,股票,上交所,买入,卖出,6880528342380009700	,202360293148512652	,kf_t0	,过期,正常,94500,0,0,0,0.000,0.000,0.00,0.00,4.160,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600366.SH	,宁波韵升,股票,上交所,买入,卖出,6880528342380009900	,202360293148511850	,kf_t0	,过期,正常,96000,0,0,0,0.000,0.000,0.00,0.00,8.090,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600400.SH	,红豆股份,股票,上交所,买入,卖出,6880528342380010100	,202360293148512351	,kf_t0	,过期,正常,99000,0,0,0,0.000,0.000,0.00,0.00,3.230,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600456.SH	,宝钛股份,股票,上交所,买入,卖出,6880528342380010300	,202360293148513353	,kf_t0	,过期,正常,21000,0,0,0,0.000,0.000,0.00,0.00,33.610,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600548.SH	,深高速,股票,上交所,买入,卖出,6880528342380010500	,202360293148513754	,kf_t0	,过期,正常,27000,0,0,0,0.000,0.000,0.00,0.00,8.900,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600569.SH	,安阳钢铁,股票,上交所,买入,卖出,6880528342380010700	,202360293148514655	,kf_t0	,过期,正常,688500,0,0,0,0.000,0.000,0.00,0.00,2.050,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600578.SH	,京能电力,股票,上交所,买入,卖出,6880528342380010900	,202360293148515857	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,3.780,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600675.SH	,中华企业,股票,上交所,买入,卖出,6880528342380011100	,202360293148516658	,kf_t0	,过期,正常,136500,0,0,0,0.000,0.000,0.00,0.00,2.750,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600577.SH	,精达股份,股票,上交所,买入,卖出,6880528342380011300	,202360293148515356	,kf_t0	,过期,正常,177000,0,0,0,0.000,0.000,0.00,0.00,4.260,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600688.SH	,上海石化,股票,上交所,买入,卖出,6880528342380011500	,202360293148517059	,kf_t0	,过期,正常,604100,0,0,0,0.000,0.000,0.00,0.00,3.170,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600691.SH	,阳煤化工,股票,上交所,买入,卖出,6880528342380011700	,202360293148518060	,kf_t0	,过期,正常,51000,0,0,0,0.000,0.000,0.00,0.00,3.120,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600696.SH	,岩石股份,股票,上交所,买入,卖出,6880528342380011900	,202360293148518761	,kf_t0	,过期,正常,26400,0,0,0,0.000,0.000,0.00,0.00,25.300,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600717.SH	,天津港,股票,上交所,买入,卖出,6880528342380012100	,202360293148519262	,kf_t0	,过期,正常,431000,0,0,0,0.000,0.000,0.00,0.00,4.560,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600746.SH	,江苏索普,股票,上交所,买入,卖出,6880528342380012300	,202360293148520563	,kf_t0	,过期,正常,75000,0,0,0,0.000,0.000,0.00,0.00,6.930,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600966.SH	,博汇纸业,股票,上交所,买入,卖出,6880528342380012500	,202360293148521264	,kf_t0	,过期,正常,228000,0,0,0,0.000,0.000,0.00,0.00,5.930,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600990.SH	,四创电子,股票,上交所,买入,卖出,6880528342380012700	,202360293148521965	,kf_t0	,过期,正常,36000,0,0,0,0.000,0.000,0.00,0.00,31.470,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,600997.SH	,开滦股份,股票,上交所,买入,卖出,6880528342380012900	,202360293148522066	,kf_t0	,过期,正常,234000,0,0,0,0.000,0.000,0.00,0.00,5.960,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,601963.SH	,重庆银行,股票,上交所,买入,卖出,6880528342380013100	,202360293148522168	,kf_t0	,过期,正常,25500,0,0,0,0.000,0.000,0.00,0.00,8.250,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603053.SH	,成都燃气,股票,上交所,买入,卖出,6880528342380013300	,202360293148522269	,kf_t0	,过期,正常,141000,0,0,0,0.000,0.000,0.00,0.00,9.870,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,601777.SH	,力帆科技,股票,上交所,买入,卖出,6880528342380013500	,202360293148522167	,kf_t0	,过期,正常,436800,0,0,0,0.000,0.000,0.00,0.00,3.410,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603098.SH	,森特股份,股票,上交所,买入,卖出,6880528342380013700	,202360293148522570	,kf_t0	,过期,正常,7500,0,0,0,0.000,0.000,0.00,0.00,20.660,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603113.SH	,金能科技,股票,上交所,买入,卖出,6880528342380013900	,202360293148522671	,kf_t0	,过期,正常,232500,0,0,0,0.000,0.000,0.00,0.00,8.470,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603313.SH	,梦百合,股票,上交所,买入,卖出,6880528342380014100	,202360293148523173	,kf_t0	,过期,正常,249000,0,0,0,0.000,0.000,0.00,0.00,9.830,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603301.SH	,振德医疗,股票,上交所,买入,卖出,6880528342380014300	,202360293148522872	,kf_t0	,过期,正常,8000,0,0,0,0.000,0.000,0.00,0.00,33.310,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603337.SH	,杰克股份,股票,上交所,买入,卖出,6880528342380014500	,202360293148523874	,kf_t0	,过期,正常,10500,0,0,0,0.000,0.000,0.00,0.00,18.900,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603588.SH	,高能环境,股票,上交所,买入,卖出,6880528342380014700	,202360293148524775	,kf_t0	,过期,正常,159000,0,0,0,0.000,0.000,0.00,0.00,9.330,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603601.SH	,再升科技,股票,上交所,买入,卖出,6880528342380014900	,202360293148524976	,kf_t0	,过期,正常,334800,0,0,0,0.000,0.000,0.00,0.00,4.290,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603733.SH	,仙鹤股份,股票,上交所,买入,卖出,6880528342380015100	,202360293148525380	,kf_t0	,过期,正常,12000,0,0,0,0.000,0.000,0.00,0.00,22.260,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603916.SH	,苏博特,股票,上交所,买入,卖出,6880528342380015300	,202360293148525481	,kf_t0	,过期,正常,22500,0,0,0,0.000,0.000,0.00,0.00,13.710,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603718.SH	,海利生物,股票,上交所,买入,卖出,6880528342380015500	,202360293148525279	,kf_t0	,过期,正常,171000,0,0,0,0.000,0.000,0.00,0.00,9.970,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603609.SH	,禾丰股份,股票,上交所,买入,卖出,6880528342380015700	,202360293148525077	,kf_t0	,过期,正常,49500,0,0,0,0.000,0.000,0.00,0.00,9.340,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603612.SH	,索通发展,股票,上交所,买入,卖出,6880528342380015900	,202360293148525178	,kf_t0	,过期,正常,40500,0,0,0,0.000,0.000,0.00,0.00,19.780,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,688148.SH	,芳源股份,股票,上交所,买入,卖出,6880528342380016100	,202360293148525984	,kf_t0	,过期,正常,23400,0,0,0,0.000,0.000,0.00,0.00,12.000,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,603938.SH	,三孚股份,股票,上交所,买入,卖出,6880528342380016300	,202360293148525482	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,20.420,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,688388.SH	,嘉元科技,股票,上交所,买入,卖出,6880528342380016500	,202360293148526085	,kf_t0	,全部成交,正常,12200,12200,12200,12200,27.320,27.444,333301.26,334811.53,27.700,0,09:30:38	,14:50:00	,12,2,0.12994775,0.00,387.39,1510.28,1122.89
20230602	,jltest1	,202304181002	,603960.SH	,克来机电,股票,上交所,买入,卖出,6880528342380016700	,202360293148525883	,kf_t0	,过期,正常,18000,0,0,0,0.000,0.000,0.00,0.00,17.610,0,09:30:38	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000030.SZ	,富奥股份,股票,深交所,买入,卖出,6880528343330000100	,20236029325795592	,kf_t0	,过期,正常,408000,0,0,0,0.000,0.000,0.00,0.00,4.860,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000058.SZ	,深赛格,股票,深交所,买入,卖出,6880528343330000300	,20236029325795614	,kf_t0	,过期,正常,150000,0,0,0,0.000,0.000,0.00,0.00,6.370,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000546.SZ	,金圆股份,股票,深交所,买入,卖出,6880528343330000500	,20236029325795637	,kf_t0	,过期,正常,51000,0,0,0,0.000,0.000,0.00,0.00,8.360,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000035.SZ	,中国天楹,股票,深交所,买入,卖出,6880528343330000700	,20236029325795603	,kf_t0	,过期,正常,108000,0,0,0,0.000,0.000,0.00,0.00,4.850,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000652.SZ	,泰达股份,股票,深交所,买入,卖出,6880528343330000900	,202360293257956911	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,4.130,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000791.SZ	,甘肃能源,股票,深交所,买入,卖出,6880528343330001100	,202360293257957113	,kf_t0	,过期,正常,108000,0,0,0,0.000,0.000,0.00,0.00,5.240,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000557.SZ	,西部创业,股票,深交所,买入,卖出,6880528343330001300	,20236029325795668	,kf_t0	,过期,正常,133500,0,0,0,0.000,0.000,0.00,0.00,5.640,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000582.SZ	,北部湾港,股票,深交所,买入,卖出,6880528343330001500	,20236029325795679	,kf_t0	,过期,正常,247000,0,0,0,0.000,0.000,0.00,0.00,7.950,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000517.SZ	,荣安地产,股票,深交所,买入,卖出,6880528343330001700	,20236029325795626	,kf_t0	,过期,正常,399000,0,0,0,0.000,0.000,0.00,0.00,3.020,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000088.SZ	,盐田港,股票,深交所,买入,卖出,6880528343330001900	,20236029325795615	,kf_t0	,过期,正常,454500,0,0,0,0.000,0.000,0.00,0.00,4.990,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000718.SZ	,苏宁环球,股票,深交所,买入,卖出,6880528343330002100	,202360293257957012	,kf_t0	,过期,正常,1093500,0,0,0,0.000,0.000,0.00,0.00,2.850,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000601.SZ	,韶能股份,股票,深交所,买入,卖出,6880528343330002300	,202360293257956810	,kf_t0	,过期,正常,408000,0,0,0,0.000,0.000,0.00,0.00,4.650,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000935.SZ	,四川双马,股票,深交所,买入,卖出,6880528343330002500	,202360293257957316	,kf_t0	,过期,正常,50000,0,0,0,0.000,0.000,0.00,0.00,17.100,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,000813.SZ	,德展健康,股票,深交所,买入,卖出,6880528343330002700	,202360293257957114	,kf_t0	,过期,正常,327000,0,0,0,0.000,0.000,0.00,0.00,3.120,0,09:32:13	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
20230602	,jltest1	,202304181002	,002023.SZ	,海特高新,股票,深交所,买入,卖出,6880528343330002900	,202360293257957417	,kf_t0	,拒绝,正常,0,0,0,0,0.000,0.000,0.00,0.00,8.760,0,09:30:00	,14:50:00	,0,0,0.00000000,0.00,0.00,0.00,0.00
